"","V1","V2","X","pixelxocc","pixel.id","fire","pix","ID","groups.all","fire.occ","group","elev","fire.yr","sens","int","pue","m.npp","map","m.bare","m.shrub","m.annual","m.perennial","m.litter","group.fire.occ","group.num","fire.num"
"3520",-4.59622414235016,9.97237133856907,3520,"unburned-7341-before","unburned-7341","unburned",7341,7341,"before_unburned","before","unburned",1691.69787597656,NA,0.156896154947766,73.7416048548685,0.437250508944767,115.01,263.029996871948,13.6,18.2,12.5,20.6,12.3,"unburned-before",0,0
"3521",-5.12198361335,-9.27697249067847,3521,"unburned-7354-after","unburned-7354","unburned",7354,7354,"after_unburned","after","unburned",1310.1357421875,NA,0.168329330949786,-11.4213658231967,0.109911342867627,21.4888888888889,195.511112213135,23.1111111111111,15.8888888888889,12.1111111111111,3.11111111111111,14.7777777777778,"unburned-after",0,1
"3522",-4.98736420386829,-8.48974556612871,3522,"unburned-7354-before","unburned-7354","unburned",7354,7354,"before_unburned","before","unburned",1310.1357421875,NA,0.166223012647449,-3.38842719526931,0.150383319473136,32.17,213.920001983643,23.4,16.7,12.8,4.2,15.7,"unburned-before",0,0
"3523",12.0570307875528,-3.54506453418187,3523,"unburned-7359-after","unburned-7359","unburned",7359,7359,"after_unburned","after","unburned",1272.64819335938,NA,0.196746491748699,1.18659248235778,0.202480669315096,41.9,206.933334138658,21.1111111111111,14.3333333333333,30.8888888888889,9.88888888888889,19,"unburned-after",0,1
"3524",1.65675493563457,-6.03632252270773,3524,"unburned-7359-before","unburned-7359","unburned",7359,7359,"before_unburned","before","unburned",1272.64819335938,NA,0.337083055220264,-21.5647107133612,0.230411554290762,46.58,202.160000801086,29.1,15.7,21.9,13.3,16.4,"unburned-before",0,0
"3525",1.06096271521392,-8.21758572807711,3525,"unburned-7360-after","unburned-7360","unburned",7360,7360,"after_unburned","after","unburned",1350.30102539062,NA,0.186044440619653,6.40092588473972,0.218503497437269,43.0888888888889,197.199996312459,23.4444444444444,15.3333333333333,19.1111111111111,5.11111111111111,16.3333333333333,"unburned-after",0,1
"3526",-4.70508494777554,-7.58074533517717,3526,"unburned-7360-before","unburned-7360","unburned",7360,7360,"before_unburned","before","unburned",1350.30102539062,NA,0.12938639192573,17.9516532687912,0.205221358335586,48.58,236.720000267029,26.2,17.2,14.3,7.9,16.6,"unburned-before",0,0
"3527",-1.48952211909347,11.4886152467775,3527,"unburned-7367-after","unburned-7367","unburned",7367,7367,"after_unburned","after","unburned",1588.65625,NA,0.0807471610408914,102.279897008527,0.337789951012187,134.41,397.910001754761,13.9,17.4,15.9,23.3,14.9,"unburned-after",0,1
"3528",-4.99514404684449,14.6457479363455,3528,"unburned-7367-before","unburned-7367","unburned",7367,7367,"before_unburned","before","unburned",1588.65625,NA,0.126089560290267,73.7591230084551,0.320794566736148,121.525,378.824994564057,13.625,21.25,13.875,26.125,15.125,"unburned-before",0,0
"3529",21.7808827515628,-1.4462644474493,3529,"unburned-7383-after","unburned-7383","unburned",7383,7383,"after_unburned","after","unburned",1299.9736328125,NA,0.604282400448903,-18.3642176175637,0.513748900605134,104.211111111111,202.844445970323,13.8888888888889,9.44444444444444,37.6666666666667,7.88888888888889,17.3333333333333,"unburned-after",0,1
"3530",6.33941509828222,-1.77158131889615,3530,"unburned-7383-before","unburned-7383","unburned",7383,7383,"before_unburned","before","unburned",1299.9736328125,NA,0.512167676718486,-41.3508904863909,0.328598065516139,74.02,225.259999275208,18.7,14.2,23.7,10.2,13,"unburned-before",0,0
"3531",-8.47402217156133,-17.7597267502015,3531,"unburned-7393-after","unburned-7393","unburned",7393,7393,"after_unburned","after","unburned",1437.08654785156,NA,0.194162916107694,-13.0321453511446,0.13280918867733,28.21,212.410001754761,37.1,14,11,4.8,13.6,"unburned-after",0,1
"3532",-8.3866017689414,-13.2753633443486,3532,"unburned-7393-before","unburned-7393","unburned",7393,7393,"before_unburned","before","unburned",1437.08654785156,NA,0.167025715110102,31.3584249367292,0.305756788272562,69.1125,226.037499904633,33.625,16.875,11.75,6.875,14.75,"unburned-before",0,0
"3533",-6.27589275595957,-1.08839903363015,3533,"unburned-7405-after","unburned-7405","unburned",7405,7405,"after_unburned","after","unburned",1605.44201660156,NA,0.258309599551409,3.74545560427078,0.276450327309883,57.0777777777778,206.466667387221,19.2222222222222,22.8888888888889,13.5555555555556,8.55555555555556,16.5555555555556,"unburned-after",0,1
"3534",-8.88993817881021,-0.0878884673024789,3534,"unburned-7405-before","unburned-7405","unburned",7405,7405,"before_unburned","before","unburned",1605.44201660156,NA,0.340454646854676,-16.5634478404917,0.274192903901562,68.54,249.969999313354,19.7,24.6,11.6,9.8,16.1,"unburned-before",0,0
"3535",-2.79398728834752,-14.0849220355567,3535,"unburned-7409-after","unburned-7409","unburned",7409,7409,"after_unburned","after","unburned",1376.07373046875,NA,0.0935207667744159,8.17490129770152,0.134495433681378,26.8333333333333,199.511110517714,31.5555555555556,16.6666666666667,17.3333333333333,3.88888888888889,17.8888888888889,"unburned-after",0,1
"3536",-4.41565251846294,-13.4279925366389,3536,"unburned-7409-before","unburned-7409","unburned",7409,7409,"before_unburned","before","unburned",1376.07373046875,NA,0.323343489978176,-28.1997054057986,0.187270795626675,38.81,207.240001678467,31.6,15.7,15.1,5.2,17.1,"unburned-before",0,0
"3537",-1.78986616044645,-9.34567728384544,3537,"unburned-741-after","unburned-741","unburned",741,741,"after_unburned","after","unburned",1391.06518554688,NA,0.109843004522056,32.5708221122868,0.243469934646856,59.3444444444444,243.744446436564,27.2222222222222,14.7777777777778,16.6666666666667,7.22222222222222,18,"unburned-after",0,1
"3538",-0.663887979212058,-8.06784241940796,3538,"unburned-741-before","unburned-741","unburned",741,741,"before_unburned","before","unburned",1391.06518554688,NA,0.00108034892298786,89.1908189724273,0.323150254220859,89.49,276.930000305176,27.5,13.6,17.6,9.7,18.1,"unburned-before",0,0
"3539",1.24326594907527,-10.5453695529981,3539,"unburned-7418-after","unburned-7418","unburned",7418,7418,"after_unburned","after","unburned",1470.08215332031,NA,0.211069854168157,-2.21936516393461,0.200039760365498,40.25,201.209999084473,24.5,10.3,17.1,4.6,14.6,"unburned-after",0,1
"3540",-4.03652272462352,-10.7683003945819,3540,"unburned-7418-before","unburned-7418","unburned",7418,7418,"before_unburned","before","unburned",1470.08215332031,NA,0.156932429018718,14.8989071870284,0.224751068075899,49.375,219.687498807907,26.875,12.375,12.75,5.75,15.125,"unburned-before",0,0
"3541",10.4322808965272,-11.6730303386114,3541,"unburned-7421-after","unburned-7421","unburned",7421,7421,"after_unburned","after","unburned",1349.77893066406,NA,0.243331698097931,-19.0280631489568,0.166288767345333,41.07,246.980001449585,27.4,10.3,28.4,5.7,19,"unburned-after",0,1
"3542",0.337542703548516,-13.4866299395789,3542,"unburned-7421-before","unburned-7421","unburned",7421,7421,"before_unburned","before","unburned",1349.77893066406,NA,0.169487882935955,4.85901613927524,0.18783331196804,49.75,264.862496852875,32.375,11.375,18.75,7.375,16.875,"unburned-before",0,0
"3543",-4.2830944108629,-11.799207831994,3543,"unburned-7433-after","unburned-7433","unburned",7433,7433,"after_unburned","after","unburned",1349.56286621094,NA,0.181448014567152,8.64023124705778,0.233759155774266,38.61,165.170001029968,27.9,15.6,14.2,4.1,14,"unburned-after",0,1
"3544",-10.7090112001539,-13.7536397054683,3544,"unburned-7433-before","unburned-7433","unburned",7433,7433,"before_unburned","before","unburned",1349.56286621094,NA,0.142666746729133,10.763484431902,0.198508429627432,38.2625,192.750000953674,31.375,18.25,9,3.625,13.875,"unburned-before",0,0
"3545",9.29704672560775,1.35537088089583,3545,"unburned-7442-after","unburned-7442","unburned",7442,7442,"after_unburned","after","unburned",1629.13745117188,NA,0.278515364223773,3.8870709342338,0.293846961302878,74.5,253.533334732056,15.8888888888889,13.8888888888889,26.3333333333333,12.1111111111111,16.5555555555556,"unburned-after",0,1
"3546",3.01704786101614,0.952923006931452,3546,"unburned-7442-before","unburned-7442","unburned",7442,7442,"before_unburned","before","unburned",1629.13745117188,NA,0.129837410506066,52.528428078261,0.330657181020574,86.49,261.570003509521,17.2,14.9,20,12.4,17.6,"unburned-before",0,0
"3547",-12.8776869278903,15.8053935362869,3547,"unburned-7462-after","unburned-7462","unburned",7462,7462,"after_unburned","after","unburned",2270.20458984375,NA,0.0187547070746058,66.7017590771357,0.171138469846053,74.9111111111111,437.722220950656,10.6666666666667,25.6666666666667,6.11111111111111,23.4444444444444,12.3333333333333,"unburned-after",0,1
"3548",-15.1173328695589,14.2859756747069,3548,"unburned-7462-before","unburned-7462","unburned",7462,7462,"before_unburned","before","unburned",2270.20458984375,NA,-0.115289094875038,158.87151526723,0.243207870830198,107.78,443.159999847412,12.1,26.6,4.3,22.3,12.4,"unburned-before",0,0
"3549",-1.23991421649183,-0.128165725300918,3549,"unburned-7478-after","unburned-7478","unburned",7478,7478,"after_unburned","after","unburned",1450.861328125,NA,0.0679196091441666,39.1844657599477,0.164681994832533,66.6888888888889,404.955556657579,23.6666666666667,17.6666666666667,18.3333333333333,15.8888888888889,19.6666666666667,"unburned-after",0,1
"3550",0.507696533080986,-0.587552161326584,3550,"unburned-7478-before","unburned-7478","unburned",7478,7478,"before_unburned","before","unburned",1450.861328125,NA,0.128813286697849,13.7389247142488,0.162644670175809,66.05,406.099996566773,22.8,14.4,18.5,15.6,18.8,"unburned-before",0,0
"3551",10.4788569115105,-2.8196289554021,3551,"unburned-7486-after","unburned-7486","unburned",7486,7486,"after_unburned","after","unburned",1307.34069824219,NA,0.267266753756364,-17.4224022406675,0.164425788391773,27.8555555555556,169.41111140781,13.6666666666667,14.6666666666667,27,3.88888888888889,14.8888888888889,"unburned-after",0,1
"3552",2.94884985352889,-1.06774452513402,3552,"unburned-7486-before","unburned-7486","unburned",7486,7486,"before_unburned","before","unburned",1307.34069824219,NA,0.237754380254417,-20.0146826314853,0.144219084918881,30.86,213.980001449585,15,16.9,20,6.8,14.1,"unburned-before",0,0
"3553",-8.5446288510356,-1.67852273572036,3553,"unburned-7490-after","unburned-7490","unburned",7490,7490,"after_unburned","after","unburned",1586.05236816406,NA,0.116115207995689,39.0003124249145,0.268489938640978,68.72,255.950000762939,26.7,19.4,11.6,15.9,17.5,"unburned-after",0,1
"3554",-8.03019895718574,0.673490893360087,3554,"unburned-7490-before","unburned-7490","unburned",7490,7490,"before_unburned","before","unburned",1586.05236816406,NA,0.294678040773316,3.38968127647816,0.307829593711951,79.34,257.740001678467,26.3,18.4,11.8,19.2,16.4,"unburned-before",0,0
"3555",-16.2419035770524,25.338818783802,3555,"unburned-7491-after","unburned-7491","unburned",7491,7491,"after_unburned","after","unburned",1961.498046875,NA,0.04391189187118,332.86266162474,0.548153744503416,361.85,660.125017166138,7.75,36,7,30.5,11.5,"unburned-after",0,1
"3556",-14.0376116673822,22.8580449223616,3556,"unburned-7491-before","unburned-7491","unburned",7491,7491,"before_unburned","before","unburned",1961.498046875,NA,0.423471091160884,13.0728497011274,0.447455331154968,243.89,545.059993743897,9.6,32.4,8.2,30,12.4,"unburned-before",0,0
"3557",16.5186057036133,8.36082085238687,3557,"unburned-7499-after","unburned-7499","unburned",7499,7499,"after_unburned","after","unburned",1574.443359375,NA,0.173901928062003,24.6582124650064,0.249548351196682,81.3444444444444,325.966667599148,12.3333333333333,9.88888888888889,32.2222222222222,20.1111111111111,12.4444444444444,"unburned-after",0,1
"3558",7.99409943687798,8.34816819231738,3558,"unburned-7499-before","unburned-7499","unburned",7499,7499,"before_unburned","before","unburned",1574.443359375,NA,0.392794004844484,7.15072092855995,0.414584354110112,136.05,328.159996032715,14.6,11,23.7,21.8,13.3,"unburned-before",0,0
"3559",7.04822141247539,-5.02214351558211,3559,"unburned-7509-after","unburned-7509","unburned",7509,7509,"after_unburned","after","unburned",1410.96899414062,NA,0.260063978463759,-11.548034696256,0.198670918313374,37.37,188.100001335144,16.9,14.9,24,3.7,12.7,"unburned-after",0,1
"3560",-1.48754185408747,-4.39537628130183,3560,"unburned-7509-before","unburned-7509","unburned",7509,7509,"before_unburned","before","unburned",1410.96899414062,NA,0.169771763219279,3.33081545702189,0.186878088941735,36.3875,194.712500572205,16.75,16.5,15,3.875,12,"unburned-before",0,0
"3561",5.30911800136224,-4.8399669076958,3561,"unburned-751-after","unburned-751","unburned",751,751,"after_unburned","after","unburned",1413.92785644531,NA,0.126410348352018,14.00180135896,0.183123316418218,45.2111111111111,246.88888337877,21.4444444444444,14.4444444444444,23.2222222222222,8.33333333333333,17.3333333333333,"unburned-after",0,1
"3562",6.31802418705763,-4.65675002496419,3562,"unburned-751-before","unburned-751","unburned",751,751,"before_unburned","before","unburned",1413.92785644531,NA,0.355698787353501,-30.383779480804,0.237731014625571,61.23,257.559999465942,22.1,13.6,24.2,9.5,17.6,"unburned-before",0,0
"3563",-7.62295281029451,2.08902268201396,3563,"unburned-7521-after","unburned-7521","unburned",7521,7521,"after_unburned","after","unburned",1491.16284179688,NA,0.140971931548959,18.5813700509341,0.210052793131372,56.5,268.979998588562,20.1,21.9,12.1,14.2,15,"unburned-after",0,1
"3564",-3.94594024112279,3.76842649431274,3564,"unburned-7521-before","unburned-7521","unburned",7521,7521,"before_unburned","before","unburned",1491.16284179688,NA,0.30460118571771,-11.9427317798362,0.255602850478183,62.3,243.737500905991,19.125,20.25,15.375,16.25,15.375,"unburned-before",0,0
"3565",7.35932986474251,11.544824860719,3565,"unburned-7522-after","unburned-7522","unburned",7522,7522,"after_unburned","after","unburned",1726.91809082031,NA,0.149710840604616,85.0702020173345,0.360947298337265,145.3625,402.724997997284,12.5,10.25,22.25,24.625,12.625,"unburned-after",0,1
